ID,Progress,Duration,age,qqm,gender,gender_3_TEXT,oc_stat,RS_1,RS_2,RS_3,RS_4,RS_5,RS_6,RS_7,RS_8,RS_9,RS_10,RS_11,RS_12,RS_13,RS_14,RS_15,RS_16,RS_17,RS_18,RS_19,RS_20,RS_21,RS_22,RS_23,RS_24,RS_25,RIES_1,RIES_2,RIES_3,RIES_4,RIES_5,RIES_6,RIES_7,RIES_8,RIES_9,RIES_10,RIES_11,RIES_12,RIES_13,RIES_14,RIES_15,RIES_16,RIES_17,RIES_18,RIES_19,RIES_20,RIES_21,RIES_22,RIES_23,RIES_24,RIES_25
104,82,470,24,2,2,,1,2,2,2,2,4,1,3,2,2,2,4,4,5,2,2,3,3,3,3,2,1,3,2,2,4,3,3,2,4,3,2,3,3,2,3,3,4,5,2,2,1,2,2,2,4,3,4,4,2,3
105,82,365,23,2,2,,2,1,1,1,1,1,2,2,5,1,1,2,2,1,2,2,1,3,2,1,1,4,1,3,1,2,2,2,1,4,5,1,4,2,2,5,2,4,5,1,1,1,4,2,2,2,4,5,5,2,3
106,82,67,19,1,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,82,479,58,2,2,,4,1,2,2,1,2,1,3,1,3,1,2,4,2,2,1,3,3,2,2,2,1,3,2,2,2,3,3,1,2,3,2,3,2,2,4,3,2,4,1,3,2,3,2,2,2,3,4,4,2,4
108,82,460,44,2,2,,1,3,2,3,1,2,3,2,2,3,3,4,4,3,2,2,2,3,1,1,4,2,3,2,2,3,2,2,2,4,3,2,3,2,2,5,1,5,5,1,3,2,1,2,2,3,3,4,3,2,3
109,82,484,21,2,1,,1,2,2,2,2,1,2,3,2,3,2,4,2,3,2,2,2,3,2,3,2,1,5,3,2,4,2,2,2,3,4,2,2,2,2,4,2,3,3,2,2,3,1,2,2,3,4,4,4,2,4
110,82,350,26,2,1,,3,2,2,2,3,1,2,1,4,3,2,2,2,2,3,3,2,3,2,2,2,2,2,2,2,5,2,4,3,5,3,1,4,2,2,4,2,4,4,2,3,2,1,2,2,4,4,4,2,2,3
111,82,299,20,2,1,,3,2,3,5,1,2,5,2,2,7,4,3,2,5,5,3,3,3,4,4,5,2,7,3,7,5,4,4,3,4,4,3,2,4,4,4,2,2,2,2,2,2,3,2,3,2,4,2,5,3,4
112,82,237,22,2,1,,3,2,2,5,2,5,3,5,3,5,1,3,3,5,3,3,3,3,3,2,3,5,2,5,5,1,3,2,2,2,5,2,2,3,5,5,2,1,2,4,3,2,3,3,4,2,5,4,3,2,2
113,82,439,43,2,2,,1,2,2,4,1,1,1,2,3,2,1,1,3,1,2,1,1,1,1,2,3,1,3,2,2,3,2,5,1,4,4,2,3,3,2,5,2,4,4,4,3,2,1,2,1,5,4,5,3,1,2
114,82,828,21,2,2,,3,6,3,2,3,1,2,4,1,3,2,3,3,6,6,2,2,2,3,1,3,3,7,3,6,2,2,1,4,1,4,3,2,4,4,2,2,1,4,1,3,2,1,5,2,4,4,4,3,3,2
115,82,673,19,2,1,,3,2,2,1,1,2,1,3,4,2,2,3,2,1,2,2,2,5,3,5,2,3,5,2,2,5,2,4,2,5,4,2,5,2,2,4,2,4,4,1,3,1,4,2,2,4,4,4,3,1,3
116,82,376,20,2,1,,3,2,1,5,2,2,1,4,3,4,3,3,4,1,1,2,1,3,2,2,1,1,2,2,1,1,4,3,3,4,1,2,2,3,2,3,4,1,3,2,2,1,2,4,3,4,1,3,2,2,2
117,82,609038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,82,1500,26,2,2,,2,3,2,1,2,2,2,6,3,2,2,3,4,2,2,2,3,1,1,2,1,2,4,2,4,1,2,2,3,2,3,2,3,2,2,4,2,1,2,1,1,3,2,3,3,1,3,3,3,2,4
119,82,1213,27,2,2,,3,3,2,1,1,5,1,3,2,2,1,4,2,3,5,2,1,2,2,1,2,2,5,3,5,3,4,1,2,2,2,4,2,4,2,4,2,2,4,1,2,2,3,2,2,4,2,4,2,2,2
120,82,495,29,2,2,,1,2,1,1,6,1,2,3,2,2,3,5,2,2,3,4,1,2,1,2,3,1,3,2,1,1,3,2,2,3,4,2,3,2,3,3,2,3,4,1,1,2,1,3,1,4,4,4,4,1,4
121,82,421,21,2,2,,3,3,1,1,2,3,1,2,1,2,1,4,1,1,2,3,1,2,3,2,2,1,4,1,3,2,2,1,3,3,2,3,2,2,2,4,3,4,2,1,2,2,4,2,2,2,3,4,3,1,3
122,82,643,19,2,2,,1,2,3,1,3,1,3,3,4,2,1,5,3,2,2,2,2,3,2,2,3,3,5,2,5,5,2,4,2,4,1,2,2,2,1,4,2,1,2,2,3,2,4,1,1,5,1,4,1,1,2
123,82,347,20,2,2,,3,2,1,3,4,1,3,3,1,5,2,5,6,2,3,2,2,1,2,2,2,1,2,3,2,1,2,4,2,3,2,1,4,4,4,5,2,4,5,2,2,2,2,2,2,4,1,5,2,2,2
124,100,202,99,1,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,100,813,22,2,3,,1,5,1,3,3,1,5,3,1,5,4,1,1,6,5,3,1,3,3,2,3,4,2,1,2,1,3,3,3,4,5,2,3,1,3,4,1,2,4,1,4,2,2,2,2,2,5,4,5,3,5
126,100,262,20,2,3,fluid,3,3,2,2,2,2,1,6,3,7,2,1,3,2,2,2,3,2,5,5,2,1,1,2,7,6,5,1,2,2,2,4,2,5,4,2,4,2,1,4,2,5,1,4,4,4,2,2,2,2,2
127,100,345,22,2,3,Genderfluid,3,5,3,3,2,2,2,5,2,5,5,3,3,6,6,3,2,3,2,3,3,1,2,2,6,3,2,2,4,2,2,3,2,2,4,2,2,2,2,1,3,1,2,3,4,2,2,2,2,4,2
128,100,5605,23,2,3,Genderfluid,5,3,2,2,2,2,2,3,2,5,5,3,2,5,6,2,3,3,4,1,2,2,6,3,3,3,2,3,2,4,4,1,4,2,1,5,2,2,5,2,2,2,4,2,2,4,4,4,2,2,3
129,100,493,25,2,3,,1,4,4,4,4,1,4,4,7,4,4,1,5,4,4,4,4,4,4,4,4,4,4,4,5,1,3,3,3,3,5,3,3,3,3,3,3,3,5,5,5,5,3,3,3,3,5,3,4,3,5
130,100,410,,2,3,no gender ,3,4,3,2,3,2,4,5,5,4,5,6,3,1,3,3,2,4,2,2,3,4,6,3,5,2,2,2,3,3,3,2,4,2,3,3,2,1,2,3,3,2,5,2,3,3,2,4,1,3,1
131,100,296,20,2,3,Non Binary,3,5,3,2,3,1,3,4,7,3,5,1,4,2,7,5,5,7,2,3,6,3,2,5,7,7,3,1,5,2,1,4,2,4,2,2,4,4,2,4,3,4,4,5,5,2,1,2,1,4,1
132,100,272,20,2,3,Non binary,4,4,2,6,3,2,3,3,5,5,3,6,3,3,6,4,3,6,2,3,2,3,7,3,5,3,4,2,4,3,1,4,2,3,4,3,2,1,2,4,3,4,2,2,4,2,1,4,1,2,1
133,100,336,21,2,3,Non binary trans masculine ,2,5,3,5,1,1,6,4,1,3,6,1,3,3,7,5,2,2,3,2,5,4,6,3,6,6,4,2,2,4,1,5,1,3,5,1,2,,3,1,5,4,3,5,3,2,1,1,1,4,1
134,100,566,19,2,3,Nonbinary,3,5,5,2,1,1,3,7,7,6,3,7,3,2,3,4,3,7,5,3,3,5,7,6,6,3,4,1,4,2,1,4,1,4,5,1,5,2,2,4,5,4,3,4,4,1,1,1,1,2,1
135,100,1606,21,2,3,non-binary,3,2,4,3,2,5,2,5,3,3,2,5,3,2,5,3,2,4,3,2,3,2,4,4,4,4,2,2,4,2,1,2,1,3,3,2,3,4,5,2,2,2,2,2,2,3,1,3,2,2,1
136,100,1831,20,2,3,non-binary,4,2,2,2,2,2,3,2,1,2,2,7,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,4,1,4,2,2,2,2,2,5,2,4,2,2,1,2,4,2,2,5,3,5,3,1,2
137,100,1380,21,2,3,Non-Binary,3,6,1,1,4,1,1,2,1,2,2,7,1,1,6,1,1,1,2,1,3,7,3,1,3,1,1,4,2,4,1,4,5,2,1,5,1,5,2,1,1,2,4,1,1,2,4,5,2,2,2
138,100,487,26,2,3,Non-Binary ,1,3,2,4,2,1,2,3,2,3,2,3,2,3,4,3,2,3,2,2,2,3,5,3,3,3,2,2,2,4,2,3,4,3,2,2,2,4,3,1,2,3,2,3,3,4,2,4,1,2,2
139,100,304,26,2,3,,5,5,2,3,1,2,5,3,3,6,2,4,5,3,2,6,2,6,5,2,2,3,6,2,6,5,4,2,2,2,1,2,2,4,2,2,2,2,3,2,3,2,1,4,4,2,1,4,1,2,1
140,100,842,35,1,3,,2,4,3,1,2,1,1,7,1,5,4,1,1,1,2,2,1,1,2,1,3,5,7,1,4,1,2,5,3,5,5,2,2,2,2,4,1,5,5,1,3,1,3,1,1,4,5,3,5,2,5
141,100,421,31,2,3,They/Them,1,3,2,2,2,1,5,2,3,6,1,7,3,1,6,3,2,6,2,1,1,6,3,2,6,3,4,1,2,4,2,2,2,5,4,3,2,2,4,4,4,4,3,3,4,4,1,3,1,1,1
142,100,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,100,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,100,376,37,2,1,,1,3,2,2,3,2,3,3,3,3,3,5,2,2,3,2,2,4,2,3,2,2,7,2,1,2,2,1,3,2,2,3,2,3,3,3,3,5,4,2,4,2,1,4,2,2,2,2,1,2,2
145,100,267,19,2,2,,3,2,2,2,3,1,3,3,3,3,3,3,3,3,2,3,3,2,4,3,3,3,2,3,2,5,2,2,2,5,5,2,2,2,2,3,3,4,2,2,2,2,2,2,2,2,5,2,5,2,4
146,100,286,,2,2,,1,2,2,2,3,1,1,4,3,3,2,6,5,1,4,3,1,5,6,1,2,2,7,3,4,5,5,1,5,1,1,1,2,3,5,1,5,2,2,3,2,1,1,5,5,2,1,1,2,3,2
147,100,473,20,2,2,,3,4,1,2,2,3,3,2,2,3,3,5,2,2,6,3,1,4,3,3,4,5,2,2,5,2,2,3,2,4,5,2,3,2,3,4,2,2,5,1,3,2,3,2,2,4,4,4,3,2,4
148,100,288,19,2,2,,3,3,2,3,2,4,4,2,3,6,4,3,3,2,3,3,2,3,3,2,3,2,5,2,5,2,2,2,3,4,1,2,1,4,4,4,3,4,2,2,3,3,2,4,4,2,1,2,1,2,2
149,100,393,46,2,2,,1,6,2,2,2,1,2,4,2,5,3,2,2,2,6,2,2,2,1,2,2,2,6,2,6,5,4,4,2,2,2,2,2,4,2,2,3,2,4,2,4,2,2,4,4,2,2,2,2,2,2
150,100,419,20,2,2,,3,2,2,1,1,1,2,4,2,2,2,4,3,3,2,3,2,3,2,1,2,2,5,3,1,2,2,2,3,4,3,2,1,2,3,3,2,4,3,3,4,2,4,2,2,2,2,3,2,3,3
151,100,294,21,1,2,,3,1,3,2,3,1,3,2,3,3,3,3,2,3,2,4,3,3,4,3,1,3,5,3,2,5,3,2,4,2,2,2,2,4,3,3,4,2,1,2,5,4,2,3,4,3,1,3,1,3,1
152,100,298,19,2,2,,3,1,3,2,3,1,2,5,2,7,3,2,3,2,5,2,2,7,7,5,1,4,7,3,4,1,5,1,4,1,2,5,1,5,4,3,5,2,1,2,3,5,2,2,5,4,2,1,2,4,2
153,100,175,22,2,1,,3,1,1,3,1,5,4,3,5,4,3,2,3,1,2,3,4,2,6,3,1,6,1,3,3,2,2,2,3,2,2,2,2,3,2,4,1,1,3,2,1,3,5,3,3,1,1,1,4,5,4
154,100,207,19,2,4,,3,3,3,3,2,2,4,5,4,3,4,3,3,3,4,3,2,5,5,3,3,4,3,4,6,3,3,2,3,3,3,4,2,3,3,3,2,2,3,2,4,2,2,3,3,3,4,2,3,4,4
155,100,285,,2,2,,3,3,1,1,2,1,2,2,2,1,5,2,4,1,3,2,1,4,3,1,2,7,3,2,3,2,1,5,3,5,3,2,1,2,2,4,2,2,4,2,3,2,3,1,1,4,4,3,2,1,4
156,100,308,19,2,2,,3,2,2,2,3,1,3,3,4,2,2,5,2,3,3,2,2,4,2,1,2,3,5,3,3,2,3,4,3,4,2,2,4,2,2,4,2,2,3,3,2,2,2,3,2,4,2,4,4,2,4
157,100,412,,2,1,,1,5,2,1,2,1,1,2,1,1,2,2,3,1,3,2,1,3,3,1,5,1,1,2,6,1,1,5,1,5,3,2,4,1,2,5,1,4,4,1,2,1,4,2,1,4,4,4,4,1,4
158,100,755,18,2,2,,3,6,3,1,4,2,3,6,2,2,5,4,3,2,7,5,1,6,4,2,4,2,5,5,7,1,4,1,3,4,2,4,2,4,5,4,3,4,3,2,5,4,5,4,5,1,2,2,1,2,2
159,100,372,20,1,2,,3,4,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,3,2,2,5,2,3,3,2,4,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,4,2,4,2,2,2
160,100,420,20,2,2,,3,6,3,1,3,1,3,3,5,5,2,1,5,3,2,3,2,6,3,3,3,3,6,3,2,3,2,2,2,4,3,2,2,3,4,2,2,2,4,1,2,2,2,4,4,2,2,2,2,4,2
161,100,506,45,1,2,,3,1,2,1,2,1,1,2,1,1,1,7,6,2,2,2,3,3,3,1,2,3,4,1,2,1,2,3,2,1,2,3,5,1,3,4,2,4,2,1,2,2,4,2,1,4,3,4,2,1,3
162,100,256,19,2,1,,1,1,4,1,3,1,1,1,1,1,1,7,7,1,1,1,1,1,7,1,1,1,1,1,1,1,1,5,1,5,5,1,5,1,1,5,1,1,5,1,1,1,1,1,1,5,5,3,2,1,2
163,100,387,21,2,2,,3,3,3,3,1,2,3,3,2,5,3,1,2,2,5,3,2,3,2,3,2,2,6,3,3,2,4,2,4,2,1,4,2,4,4,2,2,1,1,2,2,2,4,4,4,2,1,2,2,2,2
164,100,539,21,1,1,,3,2,1,2,2,2,2,1,4,2,2,1,3,1,2,5,1,1,2,1,1,7,2,1,1,1,2,5,3,5,5,2,4,1,1,5,1,2,5,1,1,2,4,1,1,5,5,5,3,1,4
165,100,982,21,2,2,,3,5,2,3,2,4,4,3,3,6,4,4,3,1,4,4,2,5,2,1,4,5,6,3,5,7,4,1,2,2,3,4,1,5,4,4,4,1,3,1,2,2,2,5,4,2,2,1,2,3,2
166,100,354,20,2,2,,3,1,1,1,2,1,2,3,3,1,3,4,4,2,3,2,1,3,1,2,2,2,1,3,2,1,3,4,2,4,2,1,3,3,3,4,2,4,5,1,2,2,1,2,2,4,2,4,2,2,2
167,100,1160,19,2,2,,3,5,2,3,2,2,2,3,3,2,2,4,3,5,2,2,3,3,6,2,3,4,6,3,2,2,2,1,1,5,5,2,2,4,2,2,2,4,5,1,4,2,2,4,3,4,5,3,2,4,4
168,100,404,38,2,2,,4,1,1,1,2,1,1,1,1,2,1,1,2,2,5,2,1,1,3,2,1,1,1,3,3,1,1,5,1,5,4,1,5,1,1,5,1,5,5,2,2,1,1,2,1,5,4,5,2,2,2
169,100,440,53,2,1,,1,3,1,1,2,1,3,1,1,2,3,1,1,1,2,1,1,2,4,1,2,3,1,2,1,1,2,4,2,4,5,3,5,1,1,5,2,5,4,2,2,1,4,2,2,4,5,5,4,3,5
170,100,580,20,2,1,,3,2,1,4,2,1,2,3,1,3,3,2,3,3,2,2,2,3,3,4,2,3,3,2,2,2,2,2,2,4,4,2,4,1,2,3,2,4,4,1,2,2,1,2,2,4,2,4,4,2,3
171,100,814,20,2,2,,4,2,2,3,6,5,3,5,4,7,2,1,2,3,3,3,3,3,2,3,2,3,7,3,3,3,5,1,1,1,1,5,1,5,1,1,2,1,2,3,5,5,2,5,2,2,1,1,5,4,5
172,100,413,,2,2,,1,1,3,3,1,1,1,2,2,1,2,2,4,2,1,2,1,5,1,3,3,1,3,1,2,3,2,5,3,4,3,3,5,3,2,3,3,5,5,2,1,2,1,3,2,3,2,5,2,3,5
173,100,218,23,2,2,,3,3,3,3,2,2,2,3,3,3,2,3,4,2,1,4,3,3,2,2,3,2,4,3,4,3,4,2,3,1,3,2,2,2,4,4,4,1,2,2,2,3,2,5,3,3,4,2,2,2,1
174,100,266,,2,2,,1,2,2,2,6,3,3,2,1,6,3,6,2,3,2,3,1,6,3,2,2,2,5,3,3,1,4,4,2,4,5,2,2,5,5,4,4,2,2,2,2,2,1,2,4,2,5,4,1,2,4
175,100,442,21,2,1,,2,1,1,1,1,1,1,2,2,2,2,3,1,2,1,2,1,1,1,1,1,1,2,2,1,1,2,5,1,5,5,4,5,1,1,5,1,5,5,1,1,1,1,1,1,5,5,4,5,1,5
176,100,380,21,2,2,,3,3,2,3,1,2,2,2,2,3,3,5,3,2,3,2,2,2,3,2,3,3,5,3,2,4,2,4,2,4,2,2,2,2,4,4,2,4,4,1,3,3,2,2,2,3,2,4,2,2,2
177,100,305,21,2,1,,3,2,2,3,2,1,1,3,1,2,1,4,6,2,2,1,1,1,2,2,1,1,6,3,2,1,1,2,1,4,2,2,3,3,2,3,2,4,2,1,2,1,1,2,2,3,2,4,2,2,2
178,100,264,21,2,1,,3,2,1,1,2,1,4,1,3,2,1,3,3,1,1,2,1,5,1,2,2,3,6,2,3,2,1,4,2,5,4,2,5,2,4,5,2,5,3,1,3,2,4,2,2,4,4,2,4,1,5
179,100,865,18,2,1,,3,5,1,2,1,1,3,2,2,5,3,6,3,1,6,1,1,2,6,2,3,1,2,2,3,5,3,4,1,3,5,2,4,3,2,5,2,4,4,1,1,1,5,3,2,3,5,4,5,3,5
180,100,253,21,2,2,,3,3,2,2,1,3,3,3,4,2,3,5,5,3,4,4,3,5,3,2,2,3,6,2,6,2,4,4,2,5,5,4,3,1,2,4,3,2,2,1,2,2,3,2,2,3,4,4,2,3,3
181,100,344,24,2,2,,1,3,1,1,5,1,4,2,2,2,4,7,2,4,6,5,2,1,2,2,5,6,3,2,2,1,2,3,2,4,5,1,4,1,2,4,2,2,4,1,3,2,3,2,1,5,5,4,4,2,4
182,100,216,,2,1,,5,2,2,3,3,2,6,4,2,2,6,7,4,6,5,4,2,6,2,2,6,6,6,3,6,2,4,4,5,4,1,3,2,4,4,3,1,4,2,1,3,2,4,2,1,4,1,1,1,2,1
183,100,474,52,2,2,,1,2,2,5,2,1,1,3,2,2,2,1,5,2,1,2,2,2,1,2,2,1,6,2,1,2,1,4,2,4,4,1,2,2,2,3,2,5,5,1,3,1,1,2,2,4,3,4,4,1,4
184,100,1178,28,2,1,,1,5,2,3,5,2,6,2,5,6,3,5,1,3,2,5,2,4,2,6,2,4,2,2,1,2,1,5,2,5,5,1,5,1,2,5,2,4,2,1,4,2,2,2,2,5,5,4,5,2,4
185,100,497,23,2,2,,1,6,2,5,5,3,6,4,5,3,6,3,5,2,6,6,5,6,3,3,5,3,6,3,6,4,2,1,4,2,2,4,2,4,5,2,4,4,5,1,4,2,2,4,2,2,2,2,2,2,3
186,100,193,22,2,2,,3,2,1,1,1,1,2,1,3,2,2,5,3,1,3,1,1,5,1,1,1,2,5,1,3,1,1,4,1,4,1,1,4,4,4,4,2,1,1,1,2,2,2,2,1,4,1,4,1,1,1
187,100,232,19,2,2,,3,2,3,2,2,2,2,2,4,2,2,2,2,1,3,2,1,6,1,1,3,6,2,3,3,1,3,2,2,1,4,2,2,2,3,3,1,4,5,1,2,2,2,2,2,2,4,2,4,1,2
188,100,549,58,2,1,,2,3,2,3,2,1,2,3,4,4,2,1,4,5,5,1,1,2,2,2,2,2,2,2,6,1,2,,2,,5,3,5,1,2,5,2,,5,3,3,3,3,2,2,4,5,5,5,2,2
189,100,806,55,2,2,,2,2,2,2,1,2,3,3,3,2,2,3,5,2,2,2,3,3,2,1,1,2,3,2,2,3,2,2,2,3,3,2,2,2,2,3,2,2,5,1,3,2,2,2,2,3,3,2,3,2,4
190,100,440,53,2,2,,1,2,1,1,4,1,1,1,2,2,2,4,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,3,1,3,3,1,3,2,1,3,2,3,3,1,1,1,3,1,1,3,3,3,3,1,3
191,100,412,20,2,2,,3,3,2,3,2,2,3,3,6,3,2,6,4,4,2,2,2,3,2,2,3,3,3,2,2,2,2,2,3,2,4,2,3,4,4,3,3,2,2,2,2,3,2,2,2,4,2,4,4,2,4
192,100,729,22,2,2,,3,2,3,3,3,2,3,5,3,3,2,5,3,3,2,3,1,3,1,3,3,3,6,3,3,6,4,2,2,5,2,1,2,4,2,3,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2
193,100,368,47,2,2,,4,3,2,2,1,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,4,2,3,2,2,2,1,2,1,3,3,2,4,2,2,4,1,4,5,2,3,1,2,2,2,4,2,4,2,1,3
194,100,1234,20,2,2,,3,2,2,2,2,2,3,3,3,4,2,5,2,1,3,2,2,3,3,2,2,2,3,3,4,4,2,2,3,2,2,2,2,1,4,3,2,4,4,2,3,2,2,2,2,4,2,4,2,3,3
195,100,554,23,1,1,,3,5,2,2,2,2,3,4,5,5,2,4,2,2,6,6,2,6,2,2,2,5,7,3,7,3,2,2,3,4,2,2,2,5,2,3,3,1,2,2,4,2,4,4,3,2,2,2,2,2,2
196,100,872,21,2,2,,3,1,1,1,1,1,1,4,3,1,1,7,1,1,1,1,1,1,3,2,1,1,6,1,1,3,1,2,1,5,2,1,3,2,1,5,1,5,5,1,1,1,1,1,1,5,2,5,4,1,5
197,100,2417,,2,2,,3,1,1,1,1,1,3,1,6,3,1,7,5,1,2,3,1,3,2,6,1,4,7,3,3,6,5,1,2,1,1,2,1,5,5,2,4,2,5,1,4,2,1,2,2,2,1,2,1,1,1
198,100,401,20,2,1,,3,2,2,1,3,1,6,1,1,1,1,7,1,1,2,2,1,1,1,1,1,1,5,2,3,1,1,4,1,3,4,1,3,2,1,5,1,5,4,1,2,1,1,1,2,4,4,5,4,2,2
199,100,292,19,2,1,,2,6,2,6,2,1,4,4,4,5,2,5,3,2,4,4,2,6,4,2,1,4,7,4,5,2,3,2,2,3,2,2,3,4,3,3,2,4,4,2,3,2,2,2,4,4,2,5,4,3,2
200,100,493,20,2,2,,3,2,2,1,2,6,1,3,3,2,1,2,2,2,1,3,2,2,2,2,2,3,5,2,2,2,3,3,2,3,1,2,2,4,2,4,3,3,5,2,4,2,2,2,1,3,1,3,1,1,1
201,100,906,21,2,2,,3,3,1,2,1,3,1,2,4,1,1,1,5,4,1,2,3,2,2,2,1,4,5,1,2,1,1,4,2,2,4,3,5,3,2,5,3,1,5,4,3,1,1,2,2,1,2,3,2,1,2
202,100,314,36,2,1,,1,2,1,2,1,1,2,2,1,2,2,6,4,4,2,1,1,2,3,2,2,2,5,1,1,2,2,2,2,4,2,1,2,4,2,4,1,5,4,2,4,2,4,4,2,4,2,4,2,2,2
203,100,364,21,2,2,,3,2,3,3,3,3,2,3,3,5,2,3,6,3,3,3,3,3,2,3,3,2,6,3,5,3,3,4,3,4,5,3,4,4,3,2,4,2,5,2,2,2,1,3,2,4,4,2,3,2,2
204,100,373,19,2,2,,3,3,4,5,5,2,4,2,2,5,3,5,2,2,3,3,2,4,5,4,2,2,5,5,5,6,2,2,2,3,2,2,3,4,2,3,3,3,3,2,3,4,4,4,4,2,2,3,4,4,4
205,100,731,22,2,2,,3,5,5,2,1,5,5,5,4,4,3,1,3,3,7,5,2,4,3,3,3,5,7,5,5,2,4,1,2,5,2,2,1,4,5,1,4,3,4,3,2,2,2,5,5,1,2,1,1,3,2
206,100,347,60,2,2,,2,2,2,2,2,3,2,2,4,2,3,5,4,3,2,2,2,3,2,2,2,2,3,3,3,2,2,3,2,4,3,2,3,2,2,4,2,3,3,2,3,2,2,2,2,3,3,2,4,2,3
207,100,942,31,2,1,,1,2,1,2,3,1,1,2,1,1,1,2,3,4,2,4,2,3,1,6,3,1,7,2,3,2,5,2,1,5,5,1,1,1,1,3,1,4,5,2,5,2,4,2,2,5,5,2,5,1,5
208,100,1117,18,2,2,,3,3,2,1,3,1,3,3,3,2,2,2,5,1,1,3,2,2,2,4,2,3,3,2,5,1,2,2,1,2,4,,3,3,2,4,3,1,1,2,1,2,5,4,2,2,4,2,5,2,4
209,100,297,20,2,2,,3,2,2,3,2,3,1,3,2,3,3,5,4,4,5,3,2,3,4,2,3,2,5,3,3,2,2,3,2,4,3,2,4,2,3,3,3,4,5,2,2,2,2,2,2,3,2,3,3,3,2
210,100,474,26,2,2,,4,5,1,1,2,1,2,2,2,2,1,6,1,1,5,2,2,2,1,1,2,1,6,3,2,1,3,2,2,4,4,1,4,3,3,4,1,4,4,1,3,2,4,2,3,3,4,4,2,2,4
211,100,639,,2,1,,3,3,1,3,2,2,2,2,1,3,3,7,1,3,3,4,1,1,2,2,2,2,1,2,5,1,1,5,2,5,5,1,3,1,2,3,2,4,3,1,2,2,3,2,2,2,5,5,5,1,5
212,100,2365,21,2,1,,3,2,2,2,3,1,1,2,1,3,3,2,2,4,3,4,1,1,3,1,2,7,2,1,2,1,1,4,2,4,4,2,3,2,2,5,2,2,2,2,1,1,2,2,1,4,5,5,4,3,5
213,100,836,18,2,1,,3,1,2,2,3,2,5,2,4,2,4,3,4,3,3,3,4,4,4,1,2,4,3,3,3,1,4,4,4,4,4,2,4,2,3,4,3,2,4,4,3,4,2,1,2,4,4,5,2,3,4
214,100,478,25,2,2,,1,3,2,4,3,2,3,2,3,3,2,4,3,2,3,3,2,4,2,3,2,3,6,3,3,1,2,3,3,3,2,3,3,3,2,3,3,4,4,1,3,2,1,3,2,2,2,2,2,2,3
215,100,231,20,2,1,,3,2,2,2,2,6,2,4,2,2,2,1,6,2,2,2,2,2,2,2,2,1,6,2,2,2,2,4,1,4,2,2,4,2,2,5,2,5,5,4,1,2,2,1,2,4,2,5,2,1,2
216,100,364,27,2,2,,5,4,3,2,1,4,1,4,2,2,2,6,6,3,4,2,3,4,2,3,2,1,7,5,5,2,3,2,3,2,4,2,3,3,3,2,4,4,2,2,3,4,1,2,3,3,2,3,3,3,2
217,100,352,21,2,2,,3,1,1,1,1,1,1,2,6,1,1,6,1,1,1,2,2,5,1,1,1,2,5,2,1,1,4,2,1,2,2,1,4,4,1,3,2,2,5,1,2,1,4,4,2,4,2,4,4,1,1
218,100,500,34,2,1,,1,4,2,6,2,2,4,7,6,5,5,2,1,1,5,4,2,3,2,5,2,4,7,2,7,1,4,1,5,1,1,5,1,5,2,1,5,1,1,1,5,3,5,5,4,1,1,1,1,1,1
219,100,590,58,2,1,,1,2,2,3,2,2,2,2,2,2,2,1,5,2,2,2,3,2,1,2,2,2,2,2,2,2,2,4,2,4,4,2,4,2,1,4,2,4,4,1,3,2,2,1,1,4,4,4,3,1,3
220,100,273,32,2,2,,4,6,3,1,3,1,2,6,2,6,1,4,6,4,7,1,2,2,1,6,2,1,7,3,6,3,4,1,2,2,1,1,2,1,3,1,5,5,2,5,2,3,1,4,4,2,1,1,1,2,1
221,100,356,27,2,2,,1,3,2,3,2,3,2,3,2,3,2,4,3,1,2,3,2,3,3,2,3,2,3,3,3,2,2,2,2,3,3,3,3,2,2,4,3,4,5,1,2,2,2,2,2,4,3,4,2,2,3
222,100,431,21,2,2,,1,2,5,2,2,3,6,5,5,3,2,4,3,1,2,2,3,5,3,3,3,2,6,3,4,3,2,2,2,2,1,4,2,4,2,4,2,2,2,2,4,2,1,2,4,4,1,3,1,2,4
223,100,279,22,2,2,,3,5,3,1,4,1,4,2,2,2,3,3,4,1,3,4,2,2,7,3,4,3,6,3,3,1,2,2,2,4,5,2,3,2,2,2,4,5,4,2,2,2,2,2,1,4,2,2,2,1,5
